start	33	1999	9	10	0
	237	38	118.500000	19.000000	9.983135e+04	2.175446e+01	1999	10	6	6
	236	38	118.000000	19.000000	9.982393e+04	2.253184e+01	1999	10	6	12
	236	39	118.000000	19.500000	9.964707e+04	2.313234e+01	1999	10	6	18
	236	39	118.000000	19.500000	9.956075e+04	2.470052e+01	1999	10	7	0
	236	40	118.000000	20.000000	9.926683e+04	2.601181e+01	1999	10	7	6
	237	41	118.500000	20.500000	9.928891e+04	2.735748e+01	1999	10	7	12
	237	42	118.500000	21.000000	9.925918e+04	2.723370e+01	1999	10	7	18
	236	44	118.000000	22.000000	9.944827e+04	2.660604e+01	1999	10	8	0
	237	45	118.500000	22.500000	9.957418e+04	2.610235e+01	1999	10	8	6
	237	45	118.500000	22.500000	9.974753e+04	2.544478e+01	1999	10	8	12
	237	47	118.500000	23.500000	9.993200e+04	2.846053e+01	1999	10	8	18
	236	48	118.000000	24.000000	1.002290e+05	2.948693e+01	1999	10	9	0
	235	48	117.500000	24.000000	1.003742e+05	2.400239e+01	1999	10	9	6
