 Produced by pyWiTRACK Experimental version 1 
        DATE INDEX  SIZE     AREA     LON     LAT   RADIUS   MEANV    STDV    MINV    MAXV  LONMAX  LATMAX      SSIan
Event: 201700021 Start:   2017010106 Length: 11 Area:      61.863 SSIarea:      0.05203
  2017011218   591  1554  108.080  -61.25   25.61  1012.48   13.15    1.39   10.55   15.37  -61.50   27.75    0.58793
  2017011300   591  1322   92.420  -61.87   24.65   924.25   12.94    1.07   10.56   14.81  -60.25   28.75    0.42838
  2017011306   591  1449  101.986  -62.37   23.68  1052.10   12.43    0.80   10.38   13.79  -62.75   23.50    0.30283
  2017011312   591  1655  116.955  -62.27   23.44  1043.79   12.26    0.85    8.41   13.98  -62.00   24.50    0.35234
Event: 201700606 Start:   2017011106 Length:  9 Area:     106.693 SSIarea:      0.17367
  2017011106   606    45    3.277  -84.00   19.41   205.83   11.00    0.10   10.81   11.25  -85.00   19.25    0.00001
  2017011112   606    59    4.267  -79.52   20.46   223.67   11.38    0.30   10.51   11.90  -79.00   20.00    0.00014
  2017011118   606    68    4.936  -80.54   20.18   162.09   11.35    0.20   10.99   11.72  -80.50   20.50    0.00006
  2017011200   606    37    2.672  -78.13   20.43   273.19   11.00    0.92    8.68   12.66  -78.25   20.25    0.00110
  2017011206   606   478   34.531  -77.23   21.62   782.21   11.32    0.99    6.34   12.97  -76.00   21.50    0.00810
  2017011212   606   128    9.220  -75.12   21.18   389.52   11.18    1.07    6.42   12.53  -75.25   21.25    0.00147
  2017011218   606   792   58.306  -72.43   19.21   995.13   10.44    2.35    2.76   13.25  -71.75   16.00    0.14259
  2017011300   606   517   38.448  -70.02   17.16   884.58   11.77    1.16    5.14   14.06  -71.00   17.50    0.02013
  2017011306   606    76    5.713  -68.40   13.32   288.41   11.09    0.36   10.48   11.71  -70.00   13.25    0.00006
Event: 201700639 Start:   2017011118 Length: 12 Area:     168.028 SSIarea:      1.10139
  2017011118   639   960   27.879   -6.13   66.99   620.10   19.00    1.13   16.69   21.16   -8.00   65.25    0.05384
  2017011200   639   933   28.544   -5.21   65.74   649.01   19.00    1.21   12.75   21.78   -6.25   63.25    0.05534
  2017011206   639  2007   71.307   -3.90   65.02  1436.11   17.95    2.12    7.20   23.47   -5.25   66.75    0.12101
  2017011212   639  1300   41.329   -4.90   63.95   970.68   19.46    1.46   15.57   24.63   -4.00   62.25    0.16375
  2017011218   639  1359   45.673   -4.10   63.72   878.23   19.56    1.35   16.54   23.67   -6.00   62.75    0.17367
  2017011300   639  1175   42.640   -2.81   61.13   830.08   19.07    2.27    8.45   23.61   -1.75   61.00    0.16600
  2017011306   639   938   37.489   -1.44   57.65  1039.83   17.52    3.43    7.23   21.76    1.00   59.50    0.17194
  2017011312   639   699   29.560    0.98   56.45   561.24   17.68    2.74    8.70   21.02    2.00   57.75    0.09537
  2017011318   639   685   30.154    3.35   54.79   589.90   17.34    2.33    8.46   20.56    3.75   55.25    0.09032
  2017011400   639   223   10.010    6.70   53.72   314.31   15.60    2.35    7.81   18.40    6.75   53.75    0.00740
  2017011406   639    36    1.790   10.27   50.06   108.49    7.21    0.22    6.78    7.60   10.00   50.00    0.00030
  2017011412   639    41    2.099   13.32   48.37   158.26    6.80    0.60    5.57    8.11   13.75   48.25    0.00245
Event: 201700679 Start:   2017011206 Length: 14 Area:      81.831 SSIarea:      0.25954
  2017011206   679  1825   24.695  -12.71   79.95   502.09   17.11    2.02    2.64   19.75  -10.00   81.25    0.03450
  2017011212   679  2712   37.600   -1.05   78.73   594.45   16.50    1.44    4.33   18.60   -8.25   80.75    0.01295
  2017011218   679  1372   20.620   -0.68   78.78   716.95   16.19    0.74   12.34   17.90   -5.50   73.25    0.00128
  2017011300   679    98    1.830   -3.02   75.95   134.19   16.33    0.10   16.07   16.62   -4.00   75.75    0.00000
  2017011306   679   137    2.906   -1.61   74.46   259.00   16.56    0.19   16.12   17.01   -1.00   74.50    0.00004
  2017011312   679   360    7.774    4.52   73.97   378.23   17.31    0.88   16.18   20.38    4.75   73.75    0.00530
  2017011318   679   538   12.396    2.62   72.71   404.09   18.45    1.66   16.15   23.19    2.75   72.75    0.06206
  2017011400   679   662   15.277    2.40   72.04   529.95   18.47    1.33   16.17   21.60    1.00   72.75    0.04702
  2017011406   679   519   12.338    0.76   71.61   422.96   18.32    1.30   16.14   22.37    0.75   71.00    0.02891
  2017011412   679   434   10.961    2.79   70.76   378.65   18.72    1.43   16.19   22.39    3.00   70.75    0.03343
  2017011418   679   382   10.446    5.05   69.37   376.12   18.61    1.10   16.67   20.92    4.50   70.00    0.02088
  2017011500   679   307    8.575    5.84   69.11   332.55   18.11    0.85   16.38   20.03    5.25   69.50    0.00733
  2017011506   679   218    6.348    8.51   67.96   264.14   17.76    1.32   10.21   19.78    9.00   67.75    0.00551
  2017011512   679    78    2.407   11.00   66.19   237.54   15.91    2.79    5.66   17.70    7.75   67.50    0.00034
Event: 201700742 Start:   2017011306 Length: 12 Area:      79.409 SSIarea:      0.51620
  2017011306   742   136    7.691   11.09   43.44   270.92    9.96    3.85    3.83   17.14    9.75   43.50    0.03780
  2017011312   742   364   21.288   14.01   40.87   485.31   11.56    3.35    3.15   15.75   12.25   40.75    0.22001
  2017011318   742   375   21.723   11.52   41.40   624.09   15.00    2.55    3.37   17.70    4.75   41.50    0.12505
  2017011400   742   132    7.767    8.26   40.12   250.72   13.93    3.08    6.30   17.34    7.25   41.75    0.01235
  2017011406   742    32    1.829    6.61   42.84   184.60   15.12    2.39    7.96   16.95    6.25   42.50    0.00001
  2017011412   742    77    4.352    2.12   42.52   278.86    8.10    4.31    3.40   17.57    3.75   42.50    0.01183
  2017011418   742   192   11.137    5.66   41.80   338.54   16.73    1.36   12.41   19.11    5.75   42.00    0.00289
  2017011500   742   217   12.812    6.04   40.21   289.92   16.48    1.40   13.73   19.13    5.75   41.25    0.01038
  2017011506   742   247   14.815    7.17   38.82   443.46   16.24    1.47    7.58   18.42    7.00   39.25    0.04779
  2017011512   742   425   25.685    6.59   38.39   656.70   13.11    3.86    4.02   17.62    4.75   41.25    0.03849
  2017011518   742   229   13.702    4.84   39.29   355.43   15.23    1.42    7.93   17.88    3.75   42.00    0.00792
  2017011600   742    46    2.833    7.72   36.89   216.58   10.73    3.72    5.31   15.25    7.00   37.25    0.00168
Event: 201700866 Start:   2017011600 Length: 12 Area:     123.067 SSIarea:      0.70263
  2017011600   866    57    3.530  -58.65   37.29   261.48   17.91    0.83   16.79   20.45  -58.75   37.50    0.00117
  2017011606   866   114    7.101  -54.23   36.76   301.70   17.78    1.02   15.97   20.15  -55.00   37.25    0.00400
  2017011612   866   173   10.676  -51.15   37.71   408.15   18.11    1.63   15.79   22.64  -51.25   38.25    0.02472
  2017011618   866   147    9.070  -48.08   37.74   301.11   17.58    1.08   15.65   21.15  -48.25   38.50    0.00690
  2017011700   866    87    5.267  -45.67   38.96   273.50   18.06    1.17   16.02   20.68  -45.50   39.25    0.00503
  2017011706   866   192   11.513  -43.55   39.65   325.23   18.28    1.62   16.12   23.78  -43.75   39.75    0.03146
  2017011712   866   377   22.206  -41.64   40.26   433.54   19.04    1.66   16.25   24.10  -41.75   40.00    0.08276
  2017011718   866   477   27.959  -40.49   40.93   396.33   19.62    2.09   16.10   25.37  -41.00   41.50    0.20286
  2017011800   866   579   33.619  -37.68   41.34   435.66   19.64    1.85   16.32   23.66  -37.75   41.25    0.21964
  2017011806   866   557   31.608  -33.50   43.08   478.67   19.24    1.40   16.40   22.87  -32.75   44.00    0.09736
  2017011812   866   419   22.506  -31.05   47.37   555.42   19.01    1.27   16.96   22.40  -31.75   48.00    0.02547
  2017011818   866   121    5.835  -31.45   51.37   205.33   19.21    0.62   18.35   20.60  -31.75   51.25    0.00126
Event: 201700876 Start:   2017011606 Length: 14 Area:      56.551 SSIarea:      4.07908
  2017011606   876    30    1.641   13.01   44.93   122.30   11.36    1.70    7.21   14.09   14.25   44.75    0.00048
  2017011612   876   236   13.007   11.98   44.33   481.08    8.09    3.20    2.55   14.47   14.25   44.75    0.05630
  2017011618   876   272   15.035   12.70   44.59   459.44    9.16    3.61    2.57   16.61   14.25   44.75    0.09881
  2017011700   876   186   10.198   13.54   44.97   370.60   10.06    4.22    2.78   18.23   14.25   44.75    0.13035
  2017011706   876   473   26.382   11.81   44.20   549.59   10.96    4.39    2.86   18.55   14.25   44.75    0.61073
  2017011712   876   625   34.829   11.56   44.20   543.65   10.54    4.66    2.42   19.28    9.75   41.50    1.24521
  2017011718   876   757   43.186   11.74   44.12   963.53   12.64    3.93    2.72   19.35   14.25   44.75    0.62854
  2017011800   876   486   27.234   11.50   44.01   494.36   11.63    4.28    2.68   18.64   14.25   44.75    0.52769
  2017011806   876   371   21.481    9.85   43.28   814.96   13.58    3.60    3.19   17.64    8.25   43.75    0.18177
  2017011812   876   408   22.733   12.16   44.49   485.57    9.72    3.67    2.64   18.59   14.25   44.75    0.38623
  2017011818   876   287   16.021   12.95   44.44   440.44   10.91    3.61    2.83   18.92   14.25   44.75    0.14194
  2017011900   876   107    5.856   13.92   45.13   224.81   10.40    3.61    2.52   17.98   14.25   44.75    0.04699
  2017011906   876    79    4.323   14.01   45.26   231.30    9.67    3.29    2.56   16.23   14.25   44.75    0.01215
  2017011912   876    62    3.367   13.25   45.55   179.64    8.35    2.87    3.38   14.92   14.25   44.75    0.01190
Event: 201700904 Start:   2017011618 Length:  8 Area:      91.629 SSIarea:      0.95431
  2017011618   904   100    3.079  -95.63   66.49   125.21   12.49    0.61   10.89   13.95  -95.25   66.25    0.00141
  2017011700   904   103    3.143  -91.28   67.27   204.30   11.87    0.60    9.98   13.24  -91.25   67.25    0.00092
  2017011706   904   111    3.691  -84.55   65.02   227.37   12.92    0.58   11.24   14.24  -85.00   65.00    0.00533
  2017011712   904   656   22.674  -79.50   64.17   691.92   13.94    1.13   10.36   16.80  -78.25   62.75    0.03383
  2017011718   904  1872   62.612  -76.63   64.10   998.99   14.19    1.94    4.04   20.64  -76.50   62.50    0.52666
  2017011800   904   938   27.863  -72.80   66.69   727.43   12.34    1.97    4.05   16.53  -71.25   64.25    0.17571
  2017011806   904   637   19.887  -68.00   65.74   578.83   11.76    3.02    1.82   16.94  -67.50   64.50    0.19819
  2017011812   904   112    3.317  -67.10   67.53   206.52    8.55    3.94    2.05   13.91  -69.75   68.00    0.01226
Event: 201701019 Start:   2017011806 Length:  8 Area:     244.254 SSIarea:      5.15890
  2017011806  1019   174    5.894    7.74   63.77   214.32   16.62    3.03    3.23   18.60    6.50   63.50    0.00076
  2017011812  1019   876   27.861    9.22   65.88   534.38   17.21    2.71    3.17   20.42   10.50   68.25    0.01786
  2017011818  1019  1216   38.431   15.59   66.13   646.77    9.00    3.36    3.67   18.88   13.25   67.00    0.46278
  2017011900  1019  1507   48.025   26.78   65.68   665.15    8.18    1.66    5.86   15.04   24.25   65.00    0.54520
  2017011906  1019  2201   63.702   15.04   66.78   923.84   15.37    4.55    4.06   20.66   10.00   64.50    0.74577
  2017011912  1019  3413   97.676   17.55   66.50  1068.83   12.59    5.16    3.29   23.87   21.00   74.75    1.35662
  2017011918  1019  4240  121.226   27.88   68.49  1170.39   11.15    5.00    3.54   27.81   27.75   75.00    1.19293
  2017012000  1019  2955   84.465   35.55   67.27  1201.99   11.60    4.74    5.98   23.93   30.50   76.25    0.83698
Event: 201701036 Start:   2017011812 Length: 11 Area:      18.321 SSIarea:      0.41773
  2017011812  1036    35    2.090    4.20   39.34   111.37   14.27    1.08    9.66   15.69    4.50   40.00    0.00012
  2017011818  1036    32    1.959   -0.67   37.86   205.33   11.52    1.89    7.51   14.94   -2.25   36.50    0.00190
  2017011900  1036   104    6.289    0.54   38.16   343.93   12.57    1.60    7.68   15.80   -2.25   36.50    0.00311
  2017011906  1036   151    9.062    0.17   38.90   376.35   13.20    2.40    5.62   16.01    0.50   39.25    0.07721
  2017011912  1036   163    9.645    0.61   39.89   295.38   12.14    3.61    3.45   17.24    0.25   39.50    0.16950
  2017011918  1036   127    7.479    0.49   40.10   283.67   11.93    3.52    4.11   16.98    0.75   40.00    0.13711
  2017012000  1036    47    2.748    1.78   41.01   187.52   11.59    2.94    4.59   14.90    1.25   40.50    0.00716
  2017012006  1036    53    3.099    1.68   40.96   177.64   11.97    2.97    4.30   15.17    1.50   40.75    0.00821
  2017012012  1036    30    1.752    1.67   40.98   111.91   12.22    1.83    7.09   14.47    1.50   40.75    0.00286
  2017012018  1036    31    1.808    2.26   41.24   168.15   12.59    1.82    6.34   14.32    2.00   41.00    0.00606
  2017012100  1036    59    3.465    1.74   40.82   243.09   12.39    1.81    7.54   14.10    2.50   41.00    0.00448
Event: 201701145 Start:   2017012012 Length: 11 Area:     140.623 SSIarea:      0.62459
